Longitude,Latitude,Pixel,Scan
19.9877222,1.08502623,2900,46800
19.9516102,1.08475815,3000,46800
19.9154987,1.08447609,3100,46800
19.8793873,1.08418007,3200,46800
19.8432754,1.08387007,3300,46800
19.8071628,1.08354608,3400,46800
19.7710491,1.08320812,3500,46800
19.7349337,1.08285616,3600,46800
19.6988163,1.0824902,3700,46800
19.6626965,1.08211025,3800,46800
19.6265738,1.08171628,3900,46800
19.5908092,1.08131244,3999,46800
21.036831,1.10201221,0,46900
21.000525,1.10215071,100,46900
20.9642314,1.10227505,200,46900
20.92795,1.10238523,300,46900
20.8916802,1.10248127,400,46900
20.8554216,1.10256319,500,46900
20.8191738,1.10263099,600,46900
20.7829365,1.1026847,700,46900
20.7467091,1.10272433,800,46900
20.7104912,1.10274988,900,46900
20.6742825,1.10276137,1000,46900
20.6380825,1.10275881,1100,46900
20.6018908,1.1027422,1200,46900
20.5657069,1.10271157,1300,46900
20.5295306,1.10266691,1400,46900
20.4933613,1.10260823,1500,46900
20.4571986,1.10253555,1600,46900
20.4210421,1.10244886,1700,46900
20.3848915,1.10234818,1800,46900
20.3487462,1.10223351,1900,46900
20.312606,1.10210485,2000,46900
20.2764703,1.10196221,2100,46900
20.2403387,1.10180559,2200,46900
20.2042109,1.101635,2300,46900
20.1680864,1.10145043,2400,46900
20.1319649,1.10125189,2500,46900
20.0958458,1.10103938,2600,46900
20.0597289,1.1008129,2700,46900
20.0236136,1.10057245,2800,46900
19.9874996,1.10031803,2900,46900
19.9513865,1.10004963,3000,46900
19.9152738,1.09976725,3100,46900
19.8791612,1.0994709,3200,46900
19.8430482,1.09916057,3300,46900
19.8069344,1.09883624,3400,46900
19.7708194,1.09849793,3500,46900
19.7347029,1.09814562,3600,46900
19.6985843,1.0977793,3700,46900
19.6624633,1.09739898,3800,46900
19.6263394,1.09700463,3900,46900
19.5905736,1.09660042,3999,46900
21.0366399,1.11730572,0,47000
21.0003328,1.11744416,100,47000
20.9640382,1.11756843,200,47000
20.9277557,1.11767853,300,47000
20.8914848,1.11777449,400,47000
20.8552251,1.11785632,500,47000
20.8189763,1.11792403,600,47000
20.7827378,1.11797764,700,47000
20.7465093,1.11801716,800,47000
20.7102904,1.11804259,900,47000
20.6740806,1.11805396,1000,47000
20.6378795,1.11805127,1100,47000
20.6016866,1.11803453,1200,47000
20.5655017,1.11800375,1300,47000
20.5293242,1.11795894,1400,47000
20.4931538,1.11790011,1500,47000
20.45699,1.11782726,1600,47000
20.4208324,1.1177404,1700,47000
20.3846807,1.11763954,1800,47000
20.3485343,1.11752469,1900,47000
20.3123929,1.11739584,2000,47000
20.276256,1.117253,2100,47000
20.2401233,1.11709618,2200,47000
20.2039944,1.11692537,2300,47000
20.1678688,1.11674059,2400,47000
20.131746,1.11654182,2500,47000
20.0956258,1.11632908,2600,47000
20.0595077,1.11610236,2700,47000
20.0233913,1.11586167,2800,47000
19.9872761,1.11560699,2900,47000
19.9511618,1.11533833,3000,47000
19.915048,1.11505569,3100,47000
19.8789342,1.11475907,3200,47000
19.84282,1.11444845,3300,47000
19.806705,1.11412384,3400,47000
19.7705889,1.11378524,3500,47000
19.7344711,1.11343262,3600,47000
19.6983513,1.113066,3700,47000
19.6622291,1.11268536,3800,47000
19.6261041,1.1122907,3900,47000
19.5903371,1.11188616,3999,47000
21.0364598,1.13259546,0,47100
21.0001516,1.13273375,100,47100
20.9638559,1.13285785,200,47100
20.9275722,1.13296779,300,47100
20.8913003,1.13306358,400,47100
20.8550395,1.13314523,500,47100
20.8187896,1.13321275,600,47100
20.78255,1.13326616,700,47100
20.7463204,1.13330548,800,47100
20.7101003,1.1333307,900,47100
20.6738894,1.13334186,1000,47100
20.6376872,1.13333894,1100,47100
20.6014932,1.13332197,1200,47100
20.5653072,1.13329096,1300,47100
20.5291286,1.13324591,1400,47100
20.492957,1.13318683,1500,47100
20.4567921,1.13311373,1600,47100
20.4206334,1.13302661,1700,47100
20.3844804,1.13292548,1800,47100
20.3483329,1.13281035,1900,47100
20.3121904,1.13268121,2000,47100
20.2760524,1.13253809,2100,47100
20.2399185,1.13238097,2200,47100
20.2037884,1.13220986,2300,47100
20.1676616,1.13202477,2400,47100
20.1315377,1.13182568,2500,47100
20.0954164,1.13161262,2600,47100
20.0592971,1.13138557,2700,47100
20.0231795,1.13114453,2800,47100
19.9870631,1.13088951,2900,47100
19.9509477,1.1306205,3000,47100
19.9148326,1.13033751,3100,47100
19.8787176,1.13004051,3200,47100
19.8426022,1.12972953,3300,47100
19.8064861,1.12940454,3400,47100
19.7703687,1.12906554,3500,47100
19.7342497,1.12871254,3600,47100
19.6981287,1.12834552,3700,47100
19.6620053,1.12796447,3800,47100
19.625879,1.12756939,3900,47100
19.5901108,1.12716443,3999,47100
21.0362894,1.1479002,0,47200
20.9999802,1.14803811,100,47200
20.9636834,1.14816184,200,47200
20.9273987,1.1482714,300,47200
20.8911257,1.14836679,400,47200
20.8548639,1.14844804,500,47200
20.8186129,1.14851516,600,47200
20.7823722,1.14856816,700,47200
20.7461415,1.14860706,800,47200
20.7099204,1.14863186,900,47200
20.6737084,1.14864258,1000,47200
20.6375051,1.14863923,1100,47200
20.60131,1.14862182,1200,47200
20.5651229,1.14859035,1300,47200
20.5289432,1.14854484,1400,47200
20.4927705,1.1484853,1500,47200
20.4566045,1.14841172,1600,47200
20.4204447,1.14832412,1700,47200
20.3842906,1.14822251,1800,47200
20.348142,1.14810689,1900,47200
20.3119983,1.14797726,2000,47200
20.2758592,1.14783363,2100,47200
20.2397242,1.14767599,2200,47200
20.2035929,1.14750437,2300,47200
20.167465,1.14731875,2400,47200
20.13134,1.14711913,2500,47200
20.0952175,1.14690553,2600,47200
20.059097,1.14667793,2700,47200
20.0229783,1.14643634,2800,47200
19.9868608,1.14618076,2900,47200
19.9507441,1.14591119,3000,47200
19.9146279,1.14562761,3100,47200
19.8785117,1.14533004,3200,47200
19.8423952,1.14501847,3300,47200
19.8062778,1.14469289,3400,47200
19.7701593,1.14435329,3500,47200
19.7340391,1.14399968,3600,47200
19.6979169,1.14363204,3700,47200
19.6617923,1.14325037,3800,47200
19.6256648,1.14285466,3900,47200
19.5898954,1.14244908,3999,47200
21.0360688,1.16319345,0,47300
20.9997586,1.16333157,100,47300
20.9634608,1.16345549,200,47300
20.927175,1.16356522,300,47300
20.8909009,1.16366079,400,47300
20.854638,1.16374221,500,47300
20.8183859,1.1638095,600,47300
20.7821442,1.16386265,700,47300
20.7459125,1.1639017,800,47300
20.7096902,1.16392665,900,47300
20.6734771,1.1639375,1000,47300
20.6372727,1.16393428,1100,47300
20.6010766,1.16391699,1200,47300
20.5648884,1.16388564,1300,47300
20.5287076,1.16384024,1400,47300
20.4925338,1.16378079,1500,47300
20.4563666,1.16370731,1600,47300
20.4202057,1.16361981,1700,47300
20.3840505,1.16351827,1800,47300
20.3479008,1.16340272,1900,47300
20.311756,1.16327316,2000,47300
20.2756157,1.16312959,2100,47300
20.2394796,1.16297201,2200,47300
20.2033472,1.16280043,2300,47300
20.1672181,1.16261485,2400,47300
20.131092,1.16241527,2500,47300
20.0949683,1.16220169,2600,47300
20.0588467,1.16197412,2700,47300
20.0227268,1.16173254,2800,47300
19.9866081,1.16147697,2900,47300
19.9504903,1.16120739,3000,47300
19.9143729,1.16092381,3100,47300
19.8782556,1.16062623,3200,47300
19.8421379,1.16031463,3300,47300
19.8060193,1.15998902,3400,47300
19.7698996,1.15964939,3500,47300
19.7337782,1.15929573,3600,47300
19.6976548,1.15892805,3700,47300
19.661529,1.15854632,3800,47300
19.6254003,1.15815055,3900,47300
19.5896297,1.1577449,3999,47300
21.03589,1.17848314,0,47400
20.9995786,1.17862109,100,47400
20.9632797,1.17874484,200,47400
20.9269929,1.1788544,300,47400
20.8907177,1.17894979,400,47400
20.8544537,1.17903102,500,47400
20.8182005,1.1790981,600,47400
20.7819577,1.17915106,700,47400
20.7457248,1.17918989,800,47400
20.7095015,1.17921462,900,47400
20.6732872,1.17922525,1000,47400
20.6370817,1.1792218,1100,47400
20.6008844,1.17920427,1200,47400
20.5646951,1.17917267,1300,47400
20.5285131,1.17912702,1400,47400
20.4923382,1.17906732,1500,47400
20.4561699,1.17899357,1600,47400
20.4200078,1.17890579,1700,47400
20.3838515,1.17880398,1800,47400
20.3477006,1.17868815,1900,47400
20.3115546,1.17855829,2000,47400
20.2754132,1.17841442,2100,47400
20.2392759,1.17825654,2200,47400
20.2031424,1.17808464,2300,47400
20.1670121,1.17789874,2400,47400
20.1308848,1.17769884,2500,47400
20.0947599,1.17748492,2600,47400
20.0586372,1.17725701,2700,47400
20.0225161,1.17701508,2800,47400
19.9863962,1.17675915,2900,47400
19.9502772,1.17648922,3000,47400
19.9141586,1.17620527,3100,47400
19.8780401,1.17590731,3200,47400
19.8419211,1.17559533,3300,47400
19.8058014,1.17526933,3400,47400
19.7696805,1.1749293,3500,47400
19.7335579,1.17457524,3600,47400
19.6974333,1.17420715,3700,47400
19.6613062,1.17382501,3800,47400
19.6251763,1.17342881,3900,47400
19.5894045,1.17302273,3999,47400
21.0356916,1.19378217,0,47500
20.9993792,1.19392013,100,47500
20.9630792,1.19404388,200,47500
20.9267913,1.19415344,300,47500
20.8905151,1.19424882,400,47500
20.85425,1.19433004,500,47500
20.8179957,1.1943971,600,47500
20.7817518,1.19445002,700,47500
20.7455179,1.19448882,800,47500
20.7092934,1.19451351,900,47500
20.6730781,1.19452409,1000,47500
20.6368715,1.19452058,1100,47500
20.6006731,1.19450299,1200,47500
20.5644826,1.19447132,1300,47500
20.5282996,1.19442559,1400,47500
20.4921236,1.19436581,1500,47500
20.4559542,1.19429197,1600,47500
20.419791,1.1942041,1700,47500
20.3836335,1.19410218,1800,47500
20.3474815,1.19398624,1900,47500
20.3113344,1.19385626,2000,47500
20.2751919,1.19371227,2100,47500
20.2390534,1.19355425,2200,47500
20.2029188,1.19338222,2300,47500
20.1667874,1.19319618,2400,47500
20.1306589,1.19299612,2500,47500
20.0945329,1.19278205,2600,47500
20.058409,1.19255397,2700,47500
20.0222867,1.19231187,2800,47500
19.9861657,1.19205576,2900,47500
19.9500455,1.19178564,3000,47500
19.9139258,1.1915015,3100,47500
19.8778061,1.19120334,3200,47500
19.8416859,1.19089116,3300,47500
19.805565,1.19056494,3400,47500
19.7694429,1.1902247,3500,47500
19.7333191,1.18987041,3600,47500
19.6971933,1.18950208,3700,47500
19.6610651,1.1891197,3800,47500
19.624934,1.18872326,3900,47500
19.589161,1.18831693,3999,47500
21.0354988,1.20907243,0,47600
20.9991853,1.20921027,100,47600
20.9628842,1.20933389,200,47600
20.9265952,1.20944331,300,47600
20.8903179,1.20953855,400,47600
20.8540517,1.20961961,500,47600
20.8177963,1.20968652,600,47600
20.7815513,1.20973928,700,47600
20.7453162,1.2097779,800,47600
20.7090907,1.20980241,900,47600
20.6728743,1.20981281,1000,47600
20.6366665,1.20980911,1100,47600
20.600467,1.20979131,1200,47600
20.5642754,1.20975944,1300,47600
20.5280912,1.2097135,1400,47600
20.4919141,1.2096535,1500,47600
20.4557435,1.20957944,1600,47600
20.4195792,1.20949133,1700,47600
20.3834206,1.20938917,1800,47600
20.3472674,1.20927298,1900,47600
20.3111192,1.20914275,2000,47600
20.2749755,1.2089985,2100,47600
20.2388359,1.20884022,2200,47600
20.2027,1.20866791,2300,47600
20.1665675,1.20848158,2400,47600
20.1304378,1.20828124,2500,47600
20.0943106,1.20806687,2600,47600
20.0581855,1.20783849,2700,47600
20.0220621,1.20759609,2800,47600
19.9859398,1.20733966,2900,47600
19.9498185,1.20706922,3000,47600
19.9136975,1.20678475,3100,47600
19.8775766,1.20648625,3200,47600
19.8414553,1.20617373,3300,47600
19.8053331,1.20584716,3400,47600
19.7692098,1.20550656,3500,47600
19.7330848,1.20515191,3600,47600
19.6969578,1.20478321,3700,47600
19.6608283,1.20440045,3800,47600
19.6246959,1.20400363,3900,47600
19.5889217,1.2035969,3999,47600
21.0353077,1.22436466,0,47700
20.9989931,1.22450238,100,47700
20.962691,1.22462587,200,47700
20.9264009,1.22473516,300,47700
20.8901224,1.22483025,400,47700
20.8538552,1.22491116,500,47700
20.8175987,1.22497791,600,47700
20.7813526,1.22503051,700,47700
20.7451164,1.22506897,800,47700
20.7088898,1.2250933,900,47700
20.6726722,1.22510352,1000,47700
20.6364633,1.22509962,1100,47700
20.6002627,1.22508164,1200,47700
20.56407,1.22504956,1300,47700
20.5278847,1.22500341,1400,47700
20.4917064,1.22494319,1500,47700
20.4555347,1.22486891,1600,47700
20.4193692,1.22478057,1700,47700
20.3832095,1.22467817,1800,47700
20.3470552,1.22456174,1900,47700
20.3109057,1.22443126,2000,47700
20.2747609,1.22428675,2100,47700
20.2386201,1.2241282,2200,47700
20.2024831,1.22395563,2300,47700
20.1663494,1.22376902,2400,47700
20.1302185,1.22356839,2500,47700
20.0940902,1.22335373,2600,47700
20.0579639,1.22312505,2700,47700
20.0218392,1.22288234,2800,47700
19.9857158,1.22262561,2900,47700
19.9495933,1.22235484,3000,47700
19.9134711,1.22207005,3100,47700
19.877349,1.22177122,3200,47700
19.8412265,1.22145835,3300,47700
19.8051031,1.22113144,3400,47700
19.7689786,1.22079048,3500,47700
19.7328523,1.22043548,3600,47700
19.6967241,1.22006641,3700,47700
19.6605934,1.21968327,3800,47700
19.6244598,1.21928607,3900,47700
19.5886843,1.21887896,3999,47700
21.0351243,1.23965857,0,47800
20.9988087,1.23979614,100,47800
20.9625054,1.23991949,200,47800
20.9262142,1.24002861,300,47800
20.8899347,1.24012354,400,47800
20.8536663,1.24020429,500,47800
20.8174087,1.24027086,600,47800
20.7811615,1.24032327,700,47800
20.7449242,1.24036154,800,47800
20.7086965,1.24038567,900,47800
20.6724778,1.24039568,1000,47800
20.6362678,1.24039158,1100,47800
20.6000661,1.24037338,1200,47800
20.5638722,1.24034108,1300,47800
20.5276858,1.2402947,1400,47800
20.4915063,1.24023424,1500,47800
20.4553335,1.24015971,1600,47800
20.4191669,1.24007111,1700,47800
20.383006,1.23996846,1800,47800
20.3468505,1.23985176,1900,47800
20.3106999,1.23972101,2000,47800
20.2745539,1.23957622,2100,47800
20.238412,1.23941739,2200,47800
20.2022738,1.23924452,2300,47800
20.1661389,1.23905761,2400,47800
20.1300069,1.23885668,2500,47800
20.0938774,1.23864171,2600,47800
20.0577499,1.2384127,2700,47800
20.0216241,1.23816967,2800,47800
19.9854995,1.2379126,2900,47800
19.9493757,1.23764149,3000,47800
19.9132524,1.23735635,3100,47800
19.877129,1.23705716,3200,47800
19.8410053,1.23674394,3300,47800
19.8048807,1.23641666,3400,47800
19.768755,1.23607532,3500,47800
19.7326275,1.23571993,3600,47800
19.6964981,1.23535047,3700,47800
19.6603661,1.23496694,3800,47800
19.6242313,1.23456933,3900,47800
19.5884546,1.23416182,3999,47800
21.0349249,1.25496222,0,47900
20.9986082,1.25509977,100,47900
20.9623039,1.25522307,200,47900
20.9260116,1.25533216,300,47900
20.889731,1.25542703,400,47900
20.8534616,1.25550772,500,47900
20.8172029,1.25557422,600,47900
20.7809546,1.25562657,700,47900
20.7447163,1.25566475,800,47900
20.7084874,1.2556888,900,47900
20.6722677,1.25569872,1000,47900
20.6360566,1.25569452,1100,47900
20.5998538,1.25567621,1200,47900
20.5636588,1.25564379,1300,47900
20.5274712,1.25559729,1400,47900
20.4912907,1.25553671,1500,47900
20.4551168,1.25546204,1600,47900
20.418949,1.25537331,1700,47900
20.382787,1.25527051,1800,47900
20.3466304,1.25515366,1900,47900
20.3104787,1.25502275,2000,47900
20.2743316,1.25487779,2100,47900
20.2381885,1.25471878,2200,47900
20.2020492,1.25454573,2300,47900
20.1659131,1.25435864,2400,47900
20.12978,1.25415751,2500,47900
20.0936493,1.25394234,2600,47900
20.0575207,1.25371313,2700,47900
20.0213937,1.25346988,2800,47900
19.9852679,1.25321259,2900,47900
19.949143,1.25294125,3000,47900
19.9130185,1.25265588,3100,47900
19.876894,1.25235645,3200,47900
19.8407691,1.25204297,3300,47900
19.8046433,1.25171544,3400,47900
19.7685164,1.25137384,3500,47900
19.7323877,1.25101818,3600,47900
19.6962571,1.25064845,3700,47900
19.6601239,1.25026463,3800,47900
19.6239879,1.24986673,3900,47900
19.58821,1.24945893,3999,47900
21.0347365,1.27024911,0,48000
20.9984187,1.2703865,100,48000
20.9621133,1.27050965,200,48000
20.9258199,1.27061857,300,48000
20.8895382,1.27071328,400,48000
20.8532677,1.27079378,500,48000
20.8170079,1.27086011,600,48000
20.7807584,1.27091226,700,48000
20.7445189,1.27095025,800,48000
20.708289,1.27097409,900,48000
20.6720681,1.2709838,1000,48000
20.6358558,1.27097938,1100,48000
20.5996519,1.27096084,1200,48000
20.5634557,1.2709282,1300,48000
20.527267,1.27088146,1400,48000
20.4910854,1.27082063,1500,48000
20.4549103,1.27074572,1600,48000
20.4187413,1.27065672,1700,48000
20.3825782,1.27055366,1800,48000
20.3464204,1.27043653,1900,48000
20.3102675,1.27030535,2000,48000
20.2741192,1.2701601,2100,48000
20.237975,1.2700008,2200,48000
20.2018344,1.26982745,2300,48000
20.1656972,1.26964005,2400,48000
20.1295628,1.26943861,2500,48000
20.093431,1.26922312,2600,48000
20.0573011,1.26899358,2700,48000
20.0211729,1.26875,2800,48000
19.985046,1.26849236,2900,48000
19.9489198,1.26822068,3000,48000
19.9127941,1.26793495,3100,48000
19.8766683,1.26763516,3200,48000
19.8405422,1.26732131,3300,48000
19.8044152,1.2669934,3400,48000
19.768287,1.26665143,3500,48000
19.7321572,1.26629538,3600,48000
19.6960252,1.26592524,3700,48000
19.6598909,1.26554103,3800,48000
19.6237536,1.26514271,3900,48000
19.5879744,1.26473449,3999,48000
21.0345496,1.28554554,0,48100
20.9982306,1.28568284,100,48100
20.9619241,1.28580589,200,48100
20.9256297,1.2859147,300,48100
20.8893469,1.28600929,400,48100
20.8530752,1.28608968,500,48100
20.8168143,1.28615587,600,48100
20.7805638,1.28620789,700,48100
20.7443232,1.28624574,800,48100
20.7080921,1.28626943,900,48100
20.6718701,1.28627898,1000,48100
20.6356567,1.2862744,1100,48100
20.5994516,1.2862557,1200,48100
20.5632544,1.28622288,1300,48100
20.5270645,1.28617595,1400,48100
20.4908817,1.28611493,1500,48100
20.4547055,1.28603982,1600,48100
20.4185354,1.28595063,1700,48100
20.3823711,1.28584735,1800,48100
20.3462122,1.28573001,1900,48100
20.3100581,1.28559859,2000,48100
20.2739086,1.28545312,2100,48100
20.2377633,1.28529358,2200,48100
20.2016216,1.28511999,2300,48100
20.1654832,1.28493234,2400,48100
20.1293476,1.28473064,2500,48100
20.0932146,1.28451488,2600,48100
20.0570836,1.28428507,2700,48100
20.0209542,1.28404121,2800,48100
19.984826,1.28378329,2900,48100
19.9486987,1.28351132,3000,48100
19.9125718,1.28322528,3100,48100
19.8764448,1.28292519,3200,48100
19.8403175,1.28261103,3300,48100
19.8041893,1.2822828,3400,48100
19.7680599,1.2819405,3500,48100
19.7319288,1.28158411,3600,48100
19.6957957,1.28121364,3700,48100
19.6596601,1.28082907,3800,48100
19.6235216,1.28043041,3900,48100
19.5877412,1.28002183,3999,48100
21.0343647,1.3008518,0,48200
20.9980447,1.30098892,100,48200
20.9617372,1.30111178,200,48200
20.9254417,1.3012204,300,48200
20.8891578,1.3013148,400,48200
20.852885,1.30139498,500,48200
20.8166231,1.30146096,600,48200
20.7803714,1.30151276,700,48200
20.7441297,1.30155038,800,48200
20.7078975,1.30157384,900,48200
20.6716744,1.30158315,1000,48200
20.63546,1.30157833,1100,48200
20.5992538,1.30155937,1200,48200
20.5630554,1.30152629,1300,48200
20.5268645,1.3014791,1400,48200
20.4906805,1.30141781,1500,48200
20.4545032,1.30134242,1600,48200
20.418332,1.30125294,1700,48200
20.3821666,1.30114937,1800,48200
20.3460065,1.30103173,1900,48200
20.3098513,1.30090001,2000,48200
20.2737007,1.30075422,2100,48200
20.2375542,1.30059437,2200,48200
20.2014113,1.30042045,2300,48200
20.1652718,1.30023247,2400,48200
20.1291351,1.30003042,2500,48200
20.0930009,1.29981432,2600,48200
20.0568687,1.29958416,2700,48200
20.0207381,1.29933993,2800,48200
19.9846088,1.29908165,2900,48200
19.9484803,1.2988093,3000,48200
19.9123522,1.29852289,3100,48200
19.8762241,1.29822241,3200,48200
19.8400955,1.29790785,3300,48200
19.8039662,1.29757922,3400,48200
19.7678356,1.29723651,3500,48200
19.7317033,1.29687971,3600,48200
19.695569,1.29650882,3700,48200
19.6594321,1.29612382,3800,48200
19.6232924,1.29572472,3900,48200
19.5875109,1.29531571,3999,48200
21.0341671,1.31614891,0,48300
20.997846,1.31628598,100,48300
20.9615373,1.31640879,200,48300
20.9252407,1.31651735,300,48300
20.8889557,1.31661167,400,48300
20.8526819,1.31669177,500,48300
20.8164188,1.31675767,600,48300
20.7801661,1.31680938,700,48300
20.7439233,1.31684691,800,48300
20.70769,1.31687027,900,48300
20.6714658,1.31687947,1000,48300
20.6352502,1.31687453,1100,48300
20.5990429,1.31685545,1200,48300
20.5628434,1.31682224,1300,48300
20.5266513,1.31677491,1400,48300
20.4904662,1.31671348,1500,48300
20.4542877,1.31663794,1600,48300
20.4181154,1.3165483,1700,48300
20.3819488,1.31644457,1800,48300
20.3457876,1.31632676,1900,48300
20.3096313,1.31619486,2000,48300
20.2734795,1.31604889,2100,48300
20.2373318,1.31588884,2200,48300
20.2011878,1.31571472,2300,48300
20.1650471,1.31552653,2400,48300
20.1289092,1.31532428,2500,48300
20.0927738,1.31510796,2600,48300
20.0566405,1.31487757,2700,48300
20.0205087,1.31463312,2800,48300
19.9843782,1.31437459,2900,48300
19.9482485,1.314102,3000,48300
19.9121192,1.31381533,3100,48300
19.8759899,1.31351459,3200,48300
19.8398602,1.31319977,3300,48300
19.8037296,1.31287087,3400,48300
19.7675977,1.31252787,3500,48300
19.7314643,1.31217079,3600,48300
19.6953287,1.3117996,3700,48300
19.6591906,1.31141431,3800,48300
19.6230497,1.3110149,3900,48300
19.5872669,1.31060557,3999,48300
21.0339895,1.33145459,0,48400
20.9976674,1.3315914,100,48400
20.9613577,1.33171394,200,48400
20.92506,1.33182222,300,48400
20.8887739,1.33191627,400,48400
20.852499,1.33199608,500,48400
20.8162348,1.33206169,600,48400
20.779981,1.33211309,700,48400
20.7437371,1.33215031,800,48400
20.7075027,1.33217335,900,48400
20.6712773,1.33218223,1000,48400
20.6350607,1.33217696,1100,48400
20.5988522,1.33215754,1200,48400
20.5626516,1.33212399,1300,48400
20.5264584,1.33207632,1400,48400
20.4902722,1.33201452,1500,48400
20.4540926,1.33193862,1600,48400
20.4179191,1.33184861,1700,48400
20.3817514,1.33174451,1800,48400
20.345589,1.33162631,1900,48400
20.3094316,1.33149402,2000,48400
20.2732786,1.33134765,2100,48400
20.2371298,1.3311872,2200,48400
20.2009846,1.33101267,2300,48400
20.1648428,1.33082407,2400,48400
20.1287037,1.33062139,2500,48400
20.0925672,1.33040464,2600,48400
20.0564326,1.33017381,2700,48400
20.0202997,1.32992892,2800,48400
19.984168,1.32966994,2900,48400
19.9480371,1.32939689,3000,48400
19.9119066,1.32910976,3100,48400
19.8757761,1.32880855,3200,48400
19.8396452,1.32849325,3300,48400
19.8035134,1.32816386,3400,48400
19.7673804,1.32782037,3500,48400
19.7312457,1.32746279,3600,48400
19.6951089,1.32709109,3700,48400
19.6589696,1.32670529,3800,48400
19.6228275,1.32630536,3900,48400
19.5870435,1.32589551,3999,48400
21.0338007,1.34675679,0,48500
20.9974775,1.34689348,100,48500
20.9611667,1.34701589,200,48500
20.9248679,1.34712403,300,48500
20.8885807,1.34721793,400,48500
20.8523047,1.3472976,500,48500
20.8160394,1.34736304,600,48500
20.7797845,1.34741429,700,48500
20.7435395,1.34745133,800,48500
20.707304,1.3474742,900,48500
20.6710775,1.3474829,1000,48500
20.6348597,1.34747743,1100,48500
20.5986502,1.34745782,1200,48500
20.5624485,1.34742407,1300,48500
20.5262541,1.34737618,1400,48500
20.4900668,1.34731417,1500,48500
20.453886,1.34723804,1600,48500
20.4177114,1.3471478,1700,48500
20.3815426,1.34704346,1800,48500
20.3453791,1.34692502,1900,48500
20.3092205,1.34679248,2000,48500
20.2730664,1.34664585,2100,48500
20.2369164,1.34648514,2200,48500
20.20077,1.34631034,2300,48500
20.164627,1.34612146,2400,48500
20.1284868,1.34591849,2500,48500
20.092349,1.34570145,2600,48500
20.0562133,1.34547032,2700,48500
20.0200792,1.34522512,2800,48500
19.9839464,1.34496583,2900,48500
19.9478143,1.34469246,3000,48500
19.9116826,1.34440501,3100,48500
19.8755509,1.34410346,3200,48500
19.8394187,1.34378782,3300,48500
19.8032858,1.34345809,3400,48500
19.7671515,1.34311425,3500,48500
19.7310156,1.3427563,3600,48500
19.6948776,1.34238424,3700,48500
19.6587371,1.34199806,3800,48500
19.6225937,1.34159775,3900,48500
19.5868085,1.34118751,3999,48500
21.0336084,1.3620539,0,48600
20.9972841,1.36219048,100,48600
20.9609722,1.36231276,200,48600
20.9246723,1.36242078,300,48600
20.888384,1.36251454,400,48600
20.8521069,1.36259407,500,48600
20.8158405,1.36265937,600,48600
20.7795845,1.36271045,700,48600
20.7433384,1.36274734,800,48600
20.7071017,1.36277004,900,48600
20.6708741,1.36277856,1000,48600
20.6346552,1.36277291,1100,48600
20.5984445,1.36275311,1200,48600
20.5622417,1.36271916,1300,48600
20.5260462,1.36267107,1400,48600
20.4898577,1.36260885,1500,48600
20.4536758,1.36253251,1600,48600
20.4175001,1.36244204,1700,48600
20.38133,1.36233747,1800,48600
20.3451654,1.36221879,1900,48600
20.3090056,1.36208601,2000,48600
20.2728503,1.36193913,2100,48600
20.2366992,1.36177816,2200,48600
20.2005517,1.3616031,2300,48600
20.1644074,1.36141395,2400,48600
20.128266,1.3612107,2500,48600
20.0921271,1.36099338,2600,48600
20.0559902,1.36076196,2700,48600
20.0198549,1.36051646,2800,48600
19.9837208,1.36025687,2900,48600
19.9475876,1.35998318,3000,48600
19.9114547,1.35969541,3100,48600
19.8753217,1.35939354,3200,48600
19.8391884,1.35907757,3300,48600
19.8030542,1.35874749,3400,48600
19.7669187,1.35840331,3500,48600
19.7307815,1.35804501,3600,48600
19.6946423,1.35767259,3700,48600
19.6585006,1.35728604,3800,48600
19.622356,1.35688535,3900,48600
19.5865695,1.35647474,3999,48600
21.0334125,1.3773597,0,48700
20.997087,1.37749623,100,48700
20.9607741,1.37761848,200,48700
20.9244731,1.37772645,300,48700
20.8881838,1.37782016,400,48700
20.8519056,1.37789962,500,48700
20.8156381,1.37796485,600,48700
20.779381,1.37801586,700,48700
20.7431337,1.37805266,800,48700
20.706896,1.37807527,900,48700
20.6706673,1.3780837,1000,48700
20.6344473,1.37807795,1100,48700
20.5982355,1.37805804,1200,48700
20.5620315,1.37802397,1300,48700
20.5258349,1.37797576,1400,48700
20.4896453,1.37791341,1500,48700
20.4534623,1.37783693,1600,48700
20.4172854,1.37774633,1700,48700
20.3811143,1.37764161,1800,48700
20.3449484,1.37752277,1900,48700
20.3087875,1.37738983,2000,48700
20.2726311,1.37724278,2100,48700
20.2364788,1.37708163,2200,48700
20.2003301,1.37690638,2300,48700
20.1641848,1.37671704,2400,48700
20.1280422,1.3765136,2500,48700
20.0919021,1.37629607,2600,48700
20.055764,1.37606445,2700,48700
20.0196276,1.37581873,2800,48700
19.9834923,1.37555891,2900,48700
19.9473579,1.375285,3000,48700
19.9112238,1.37499698,3100,48700
19.8750897,1.37469487,3200,48700
19.8389551,1.37437865,3300,48700
19.8028197,1.37404831,3400,48700
19.766683,1.37370386,3500,48700
19.7305447,1.37334529,3600,48700
19.6944042,1.37297259,3700,48700
19.6582613,1.37258576,3800,48700
19.6221155,1.37218478,3900,48700
19.5863278,1.37177387,3999,48700
21.0332214,1.39265446,0,48800
