Longitude,Latitude,Pixel,Scan
20.6496911,14.3969852,600,93300
20.6131889,14.3965231,700,93300
20.5766935,14.3960663,800,93300
20.5402044,14.3956149,900,93300
20.5037212,14.3951688,1000,93300
20.4672436,14.3947281,1100,93300
20.4307712,14.3942926,1200,93300
20.3943036,14.3938625,1300,93300
20.3578403,14.3934377,1400,93300
20.321381,14.3930183,1500,93300
20.2849253,14.3926041,1600,93300
20.2484728,14.3921952,1700,93300
20.212023,14.3917916,1800,93300
20.1755757,14.3913933,1900,93300
20.1391304,14.3910003,2000,93300
20.1026867,14.3906125,2100,93300
20.0662442,14.3902301,2200,93300
20.0298026,14.3898529,2300,93300
19.9933614,14.3894809,2400,93300
19.9569202,14.3891142,2500,93300
19.9204787,14.3887528,2600,93300
19.8840364,14.3883966,2700,93300
19.847593,14.3880457,2800,93300
19.8111481,14.3877,2900,93300
19.7747012,14.3873596,3000,93300
19.738252,14.3870244,3100,93300
19.7018001,14.3866944,3200,93300
19.665345,14.3863697,3300,93300
19.6288865,14.3860502,3400,93300
19.5924241,14.3857359,3500,93300
19.5559574,14.3854269,3600,93300
19.5194859,14.3851231,3700,93300
19.4830094,14.3848245,3800,93300
19.4465275,14.3845312,3900,93300
19.4104045,14.3842459,3999,93300
20.868714,14.4152747,0,93400
20.8321595,14.4147806,100,93400
20.795614,14.4142918,200,93400
20.7590773,14.4138084,300,93400
20.722549,14.4133304,400,93400
20.6860286,14.4128578,500,93400
20.6495157,14.4123906,600,93400
20.61301,14.4119287,700,93400
20.5765111,14.4114722,800,93400
20.5400185,14.411021,900,93400
20.5035318,14.4105751,1000,93400
20.4670507,14.4101346,1100,93400
20.4305748,14.4096994,1200,93400
20.3941036,14.4092695,1300,93400
20.3576368,14.408845,1400,93400
20.321174,14.4084257,1500,93400
20.2847148,14.4080117,1600,93400
20.2482588,14.407603,1700,93400
20.2118055,14.4071996,1800,93400
20.1753547,14.4068015,1900,93400
20.1389058,14.4064087,2000,93400
20.1024586,14.4060211,2100,93400
20.0660126,14.4056388,2200,93400
20.0295674,14.4052617,2300,93400
19.9931226,14.4048899,2400,93400
19.9566779,14.4045234,2500,93400
19.9202328,14.4041621,2600,93400
19.8837869,14.4038061,2700,93400
19.84734,14.4034553,2800,93400
19.8108915,14.4031097,2900,93400
19.774441,14.4027694,3000,93400
19.7379882,14.4024343,3100,93400
19.7015327,14.4021045,3200,93400
19.6650741,14.4017798,3300,93400
19.628612,14.4014604,3400,93400
19.592146,14.4011462,3500,93400
19.5556756,14.4008373,3600,93400
19.5192006,14.4005336,3700,93400
19.4827205,14.4002351,3800,93400
19.4462349,14.3999418,3900,93400
19.4101084,14.3996566,3999,93400
20.8685356,14.4306976,0,93500
20.8319775,14.4302035,100,93500
20.7954286,14.4297148,200,93500
20.7588884,14.4292315,300,93500
20.7223565,14.4287535,400,93500
20.6858326,14.4282809,500,93500
20.6493162,14.4278137,600,93500
20.612807,14.4273519,700,93500
20.5763045,14.4268953,800,93500
20.5398084,14.4264442,900,93500
20.5033182,14.4259983,1000,93500
20.4668336,14.4255578,1100,93500
20.4303541,14.4251226,1200,93500
20.3938794,14.4246927,1300,93500
20.357409,14.4242681,1400,93500
20.3209427,14.4238488,1500,93500
20.2844799,14.4234348,1600,93500
20.2480203,14.423026,1700,93500
20.2115635,14.4226226,1800,93500
20.175109,14.4222244,1900,93500
20.1386566,14.4218315,2000,93500
20.1022058,14.4214439,2100,93500
20.0657562,14.4210615,2200,93500
20.0293074,14.4206844,2300,93500
19.9928591,14.4203125,2400,93500
19.9564108,14.4199459,2500,93500
19.9199621,14.4195845,2600,93500
19.8835127,14.4192284,2700,93500
19.8470621,14.4188775,2800,93500
19.8106099,14.4185318,2900,93500
19.7741559,14.4181914,3000,93500
19.7376995,14.4178562,3100,93500
19.7012404,14.4175262,3200,93500
19.6647781,14.4172014,3300,93500
19.6283124,14.4168819,3400,93500
19.5918427,14.4165676,3500,93500
19.5553687,14.4162585,3600,93500
19.51889,14.4159546,3700,93500
19.4824063,14.4156559,3800,93500
19.445917,14.4153624,3900,93500
19.4097869,14.4150771,3999,93500
20.8683779,14.4461086,0,93600
20.8318163,14.4456148,100,93600
20.7952639,14.4451263,200,93600
20.7587202,14.4446432,300,93600
20.7221848,14.4441654,400,93600
20.6856574,14.4436931,500,93600
20.6491375,14.443226,600,93600
20.6126248,14.4427644,700,93600
20.5761187,14.442308,800,93600
20.5396191,14.441857,900,93600
20.5031254,14.4414114,1000,93600
20.4666372,14.440971,1100,93600
20.4301542,14.440536,1200,93600
20.393676,14.4401062,1300,93600
20.3572021,14.4396818,1400,93600
20.3207322,14.4392626,1500,93600
20.2842659,14.4388488,1600,93600
20.2478027,14.4384402,1700,93600
20.2113424,14.4380368,1800,93600
20.1748844,14.4376388,1900,93600
20.1384284,14.437246,2000,93600
20.101974,14.4368585,2100,93600
20.0655209,14.4364762,2200,93600
20.0290685,14.4360992,2300,93600
19.9926166,14.4357274,2400,93600
19.9561647,14.4353609,2500,93600
19.9197124,14.4349996,2600,93600
19.8832594,14.4346435,2700,93600
19.8468053,14.4342927,2800,93600
19.8103495,14.4339471,2900,93600
19.7738919,14.4336067,3000,93600
19.7374319,14.4332715,3100,93600
19.7009691,14.4329416,3200,93600
19.6645033,14.4326169,3300,93600
19.6280339,14.4322974,3400,93600
19.5915606,14.4319831,3500,93600
19.5550831,14.431674,3600,93600
19.5186008,14.4313701,3700,93600
19.4821134,14.4310715,3800,93600
19.4456205,14.430778,3900,93600
19.4094867,14.4304926,3999,93600
20.8682214,14.461518,0,93700
20.8316563,14.4610243,100,93700
20.7951003,14.4605361,200,93700
20.7585531,14.4600532,300,93700
20.7220143,14.4595757,400,93700
20.6854833,14.4591035,500,93700
20.6489599,14.4586367,600,93700
20.6124437,14.4581752,700,93700
20.5759341,14.4577191,800,93700
20.539431,14.4572683,900,93700
20.5029337,14.4568228,1000,93700
20.466442,14.4563826,1100,93700
20.4299555,14.4559477,1200,93700
20.3934737,14.4555181,1300,93700
20.3569963,14.4550938,1400,93700
20.3205229,14.4546748,1500,93700
20.284053,14.4542611,1600,93700
20.2475863,14.4538527,1700,93700
20.2111224,14.4534495,1800,93700
20.1746609,14.4530516,1900,93700
20.1382013,14.4526589,2000,93700
20.1017434,14.4522715,2100,93700
20.0652867,14.4518893,2200,93700
20.0288308,14.4515124,2300,93700
19.9923753,14.4511407,2400,93700
19.9559198,14.4507743,2500,93700
19.919464,14.4504131,2600,93700
19.8830074,14.4500571,2700,93700
19.8465496,14.4497063,2800,93700
19.8100903,14.4493608,2900,93700
19.773629,14.4490205,3000,93700
19.7371654,14.4486853,3100,93700
19.7006991,14.4483555,3200,93700
19.6642296,14.4480308,3300,93700
19.6277567,14.4477113,3400,93700
19.5912798,14.447397,3500,93700
19.5547985,14.447088,3600,93700
19.5183126,14.4467841,3700,93700
19.4818216,14.4464855,3800,93700
19.4453251,14.4461921,3900,93700
19.4091877,14.4459067,3999,93700
20.8680561,14.4769254,0,93800
20.8314875,14.476432,100,93800
20.7949281,14.4759439,200,93800
20.7583774,14.4754612,300,93800
20.721835,14.4749838,400,93800
20.6853006,14.4745118,500,93800
20.6487737,14.4740452,600,93800
20.6122539,14.4735839,700,93800
20.5757409,14.4731279,800,93800
20.5392342,14.4726772,900,93800
20.5027334,14.4722318,1000,93800
20.4662382,14.4717918,1100,93800
20.4297482,14.471357,1200,93800
20.3932629,14.4709275,1300,93800
20.3567819,14.4705034,1400,93800
20.320305,14.4700845,1500,93800
20.2838315,14.4696708,1600,93800
20.2473613,14.4692625,1700,93800
20.2108939,14.4688594,1800,93800
20.1744288,14.4684615,1900,93800
20.1379657,14.4680689,2000,93800
20.1015042,14.4676816,2100,93800
20.0650439,14.4672995,2200,93800
20.0285844,14.4669226,2300,93800
19.9921254,14.466551,2400,93800
19.9556663,14.4661846,2500,93800
19.9192069,14.4658234,2600,93800
19.8827467,14.4654674,2700,93800
19.8462854,14.4651167,2800,93800
19.8098225,14.4647712,2900,93800
19.7733576,14.4644309,3000,93800
19.7368904,14.4640958,3100,93800
19.7004205,14.4637659,3200,93800
19.6639474,14.4634412,3300,93800
19.6274708,14.4631217,3400,93800
19.5909903,14.4628074,3500,93800
19.5545055,14.4624984,3600,93800
19.518016,14.4621945,3700,93800
19.4815213,14.4618958,3800,93800
19.4450211,14.4616023,3900,93800
19.4088802,14.4613169,3999,93800
20.8678935,14.4923415,0,93900
20.8313214,14.4918482,100,93900
20.7947585,14.4913603,200,93900
20.7582042,14.4908777,300,93900
20.7216583,14.4904005,400,93900
20.6851204,14.4899286,500,93900
20.6485899,14.4894621,600,93900
20.6120666,14.4890009,700,93900
20.5755501,14.488545,800,93900
20.5390398,14.4880944,900,93900
20.5025355,14.4876492,1000,93900
20.4660368,14.4872092,1100,93900
20.4295432,14.4867745,1200,93900
20.3930543,14.4863452,1300,93900
20.3565698,14.485921,1400,93900
20.3200893,14.4855022,1500,93900
20.2836123,14.4850887,1600,93900
20.2471385,14.4846803,1700,93900
20.2106675,14.4842773,1800,93900
20.1741989,14.4838795,1900,93900
20.1377322,14.4834869,2000,93900
20.1012671,14.4830996,2100,93900
20.0648033,14.4827176,2200,93900
20.0283402,14.4823407,2300,93900
19.9918775,14.4819691,2400,93900
19.9554149,14.4816027,2500,93900
19.9189519,14.4812415,2600,93900
19.8824881,14.4808856,2700,93900
19.8460232,14.4805348,2800,93900
19.8095566,14.4801893,2900,93900
19.7730882,14.479849,3000,93900
19.7366174,14.4795138,3100,93900
19.7001438,14.4791839,3200,93900
19.6636671,14.4788592,3300,93900
19.6271869,14.4785397,3400,93900
19.5907028,14.4782253,3500,93900
19.5542143,14.4779162,3600,93900
19.5177211,14.4776123,3700,93900
19.4812228,14.4773135,3800,93900
19.444719,14.47702,3900,93900
19.4085744,14.4767345,3999,93900
20.8677284,14.5077574,0,94000
20.8311528,14.5072643,100,94000
20.7945863,14.5067765,200,94000
20.7580286,14.5062941,300,94000
20.7214791,14.505817,400,94000
20.6849376,14.5053453,500,94000
20.6484037,14.5048789,600,94000
20.6118768,14.5044178,700,94000
20.5753567,14.503962,800,94000
20.538843,14.5035116,900,94000
20.5023351,14.5030664,1000,94000
20.4658328,14.5026265,1100,94000
20.4293357,14.502192,1200,94000
20.3928433,14.5017627,1300,94000
20.3563552,14.5013387,1400,94000
20.3198711,14.5009199,1500,94000
20.2833906,14.5005064,1600,94000
20.2469132,14.5000982,1700,94000
20.2104386,14.4996952,1800,94000
20.1739664,14.4992974,1900,94000
20.1374961,14.4989049,2000,94000
20.1010275,14.4985177,2100,94000
20.06456,14.4981356,2200,94000
20.0280934,14.4977588,2300,94000
19.9916271,14.4973872,2400,94000
19.9551609,14.4970208,2500,94000
19.9186943,14.4966597,2600,94000
19.8822269,14.4963037,2700,94000
19.8457583,14.495953,2800,94000
19.8092882,14.4956075,2900,94000
19.7728161,14.4952671,3000,94000
19.7363417,14.494932,3100,94000
19.6998645,14.494602,3200,94000
19.6633842,14.4942773,3300,94000
19.6269003,14.4939577,3400,94000
19.5904125,14.4936434,3500,94000
19.5539204,14.4933342,3600,94000
19.5174236,14.4930302,3700,94000
19.4809216,14.4927314,3800,94000
19.4444142,14.4924378,3900,94000
19.4082659,14.4921522,3999,94000
20.8675704,14.5231592,0,94100
20.8309913,14.5226664,100,94100
20.7944213,14.5221788,200,94100
20.7578601,14.5216966,300,94100
20.7213072,14.5212198,400,94100
20.6847622,14.5207483,500,94100
20.6482247,14.5202821,600,94100
20.6116944,14.5198212,700,94100
20.5751707,14.5193657,800,94100
20.5386534,14.5189154,900,94100
20.5021421,14.5184705,1000,94100
20.4656363,14.5180308,1100,94100
20.4291356,14.5175964,1200,94100
20.3926397,14.5171673,1300,94100
20.3561481,14.5167435,1400,94100
20.3196604,14.5163249,1500,94100
20.2831764,14.5159115,1600,94100
20.2466955,14.5155034,1700,94100
20.2102173,14.5151006,1800,94100
20.1737415,14.514703,1900,94100
20.1372677,14.5143106,2000,94100
20.1007955,14.5139235,2100,94100
20.0643245,14.5135416,2200,94100
20.0278543,14.5131649,2300,94100
19.9913845,14.5127934,2400,94100
19.9549147,14.5124271,2500,94100
19.9184445,14.5120661,2600,94100
19.8819735,14.5117102,2700,94100
19.8455014,14.5113595,2800,94100
19.8090277,14.5110141,2900,94100
19.772552,14.5106738,3000,94100
19.7360739,14.5103388,3100,94100
19.6995932,14.5100089,3200,94100
19.6631092,14.5096842,3300,94100
19.6266218,14.5093647,3400,94100
19.5901304,14.5090504,3500,94100
19.5536346,14.5087412,3600,94100
19.5171342,14.5084373,3700,94100
19.4806286,14.5081385,3800,94100
19.4441175,14.5078449,3900,94100
19.4079656,14.5075593,3999,94100
20.8674011,14.5385771,0,94200
20.8308185,14.5380843,100,94200
20.794245,14.5375969,200,94200
20.7576802,14.5371149,300,94200
20.7211237,14.5366381,400,94200
20.6845752,14.5361667,500,94200
20.6480342,14.5357007,600,94200
20.6115003,14.5352399,700,94200
20.5749731,14.5347844,800,94200
20.5384523,14.5343342,900,94200
20.5019374,14.5338894,1000,94200
20.465428,14.5334498,1100,94200
20.4289238,14.5330154,1200,94200
20.3924243,14.5325864,1300,94200
20.3559291,14.5321626,1400,94200
20.3194379,14.531744,1500,94200
20.2829502,14.5313307,1600,94200
20.2464658,14.5309227,1700,94200
20.209984,14.5305199,1800,94200
20.1735047,14.5301223,1900,94200
20.1370273,14.5297299,2000,94200
20.1005515,14.5293428,2100,94200
20.0640769,14.5289609,2200,94200
20.0276031,14.5285842,2300,94200
19.9911296,14.5282127,2400,94200
19.9546562,14.5278464,2500,94200
19.9181824,14.5274853,2600,94200
19.8817078,14.5271294,2700,94200
19.8452321,14.5267788,2800,94200
19.8087547,14.5264333,2900,94200
19.7722754,14.5260929,3000,94200
19.7357938,14.5257578,3100,94200
19.6993093,14.5254279,3200,94200
19.6628218,14.5251031,3300,94200
19.6263307,14.5247836,3400,94200
19.5898356,14.5244692,3500,94200
19.5533362,14.5241599,3600,94200
19.5168321,14.5238559,3700,94200
19.4803228,14.523557,3800,94200
19.4438081,14.5232633,3900,94200
19.4076526,14.5229777,3999,94200
20.8672448,14.5539932,0,94300
20.8306586,14.5535006,100,94300
20.7940816,14.5530134,200,94300
20.7575133,14.5525316,300,94300
20.7209533,14.552055,400,94300
20.6844012,14.5515838,500,94300
20.6478566,14.5511179,600,94300
20.6113192,14.5506573,700,94300
20.5747885,14.550202,800,94300
20.5382641,14.5497519,900,94300
20.5017456,14.5493072,1000,94300
20.4652327,14.5488677,1100,94300
20.4287249,14.5484335,1200,94300
20.3922218,14.5480046,1300,94300
20.3557231,14.5475809,1400,94300
20.3192283,14.5471625,1500,94300
20.2827371,14.5467493,1600,94300
20.246249,14.5463414,1700,94300
20.2097637,14.5459387,1800,94300
20.1732808,14.5455412,1900,94300
20.1367998,14.5451489,2000,94300
20.1003204,14.5447619,2100,94300
20.0638422,14.54438,2200,94300
20.0273648,14.5440034,2300,94300
19.9908877,14.543632,2400,94300
19.9544107,14.5432657,2500,94300
19.9179333,14.5429047,2600,94300
19.8814551,14.5425489,2700,94300
19.8449757,14.5421982,2800,94300
19.8084947,14.5418528,2900,94300
19.7720118,14.5415125,3000,94300
19.7355265,14.5411774,3100,94300
19.6990384,14.5408475,3200,94300
19.6625472,14.5405227,3300,94300
19.6260525,14.5402031,3400,94300
19.5895537,14.5398887,3500,94300
19.5530507,14.5395795,3600,94300
19.5165429,14.5392755,3700,94300
19.48003,14.5389766,3800,94300
19.4435116,14.5386829,3900,94300
19.4073525,14.5383972,3999,94300
20.8670816,14.56941,0,94400
20.8304919,14.5689176,100,94400
20.7939113,14.5684306,200,94400
20.7573395,14.567949,300,94400
20.7207759,14.5674726,400,94400
20.6842203,14.5670016,500,94400
20.6476722,14.5665359,600,94400
20.6111312,14.5660755,700,94400
20.5745969,14.5656204,800,94400
20.538069,14.5651705,900,94400
20.501547,14.564726,1000,94400
20.4650305,14.5642867,1100,94400
20.4285191,14.5638527,1200,94400
20.3920124,14.5634239,1300,94400
20.3555101,14.5630004,1400,94400
20.3190118,14.5625821,1500,94400
20.282517,14.562169,1600,94400
20.2460253,14.5617612,1700,94400
20.2095364,14.5613586,1800,94400
20.1730499,14.5609613,1900,94400
20.1365653,14.5605691,2000,94400
20.1000823,14.5601822,2100,94400
20.0636005,14.5598005,2200,94400
20.0271195,14.5594239,2300,94400
19.9906388,14.5590526,2400,94400
19.9541582,14.5586865,2500,94400
19.9176771,14.5583255,2600,94400
19.8811953,14.5579697,2700,94400
19.8447123,14.5576192,2800,94400
19.8082277,14.5572738,2900,94400
19.7717411,14.5569335,3000,94400
19.7352521,14.5565985,3100,94400
19.6987604,14.5562686,3200,94400
19.6622656,14.5559439,3300,94400
19.6257672,14.5556244,3400,94400
19.5892648,14.55531,3500,94400
19.5527581,14.5550008,3600,94400
19.5162466,14.5546968,3700,94400
19.47973,14.5543979,3800,94400
19.4432079,14.5541042,3900,94400
19.4070451,14.5538185,3999,94400
20.8669256,14.5848256,0,94500
20.8303324,14.5843334,100,94500
20.7937483,14.5838467,200,94500
20.7571729,14.5833652,300,94500
20.7206058,14.5828891,400,94500
20.6840466,14.5824182,500,94500
20.6474949,14.5819527,600,94500
20.6109504,14.5814925,700,94500
20.5744125,14.5810375,800,94500
20.537881,14.5805878,900,94500
20.5013554,14.5801434,1000,94500
20.4648353,14.5797043,1100,94500
20.4283204,14.5792704,1200,94500
20.3918102,14.5788418,1300,94500
20.3553043,14.5784184,1400,94500
20.3188024,14.5780002,1500,94500
20.282304,14.5775873,1600,94500
20.2458087,14.5771796,1700,94500
20.2093162,14.5767771,1800,94500
20.1728261,14.5763799,1900,94500
20.1363379,14.5759878,2000,94500
20.0998513,14.575601,2100,94500
20.0633659,14.5752193,2200,94500
20.0268812,14.5748429,2300,94500
19.990397,14.5744716,2400,94500
19.9539127,14.5741055,2500,94500
19.9174281,14.5737446,2600,94500
19.8809426,14.5733889,2700,94500
19.844456,14.5730384,2800,94500
19.8079677,14.5726931,2900,94500
19.7714775,14.5723529,3000,94500
19.7349849,14.5720179,3100,94500
19.6984896,14.571688,3200,94500
19.6619911,14.5713633,3300,94500
19.625489,14.5710438,3400,94500
19.588983,14.5707294,3500,94500
19.5524726,14.5704202,3600,94500
19.5159575,14.5701162,3700,94500
19.4794372,14.5698173,3800,94500
19.4429114,14.5695236,3900,94500
19.406745,14.5692378,3999,94500
20.8667526,14.6002456,0,94600
20.8301559,14.5997536,100,94600
20.7935682,14.5992669,200,94600
20.7569892,14.5987856,300,94600
20.7204186,14.5983095,400,94600
20.6838559,14.5978388,500,94600
20.6473006,14.5973733,600,94600
20.6107525,14.5969131,700,94600
20.5742111,14.5964583,800,94600
20.5376761,14.5960086,900,94600
20.5011469,14.5955643,1000,94600
20.4646232,14.5951252,1100,94600
20.4281047,14.5946914,1200,94600
20.3915909,14.5942628,1300,94600
20.3550815,14.5938394,1400,94600
20.3185759,14.5934213,1500,94600
20.2820739,14.5930084,1600,94600
20.2455751,14.5926007,1700,94600
20.209079,14.5921982,1800,94600
20.1725853,14.591801,1900,94600
20.1360935,14.5914089,2000,94600
20.0996033,14.591022,2100,94600
20.0631142,14.5906404,2200,94600
20.026626,14.5902639,2300,94600
19.9901381,14.5898926,2400,94600
19.9536502,14.5895265,2500,94600
19.9171619,14.5891656,2600,94600
19.8806728,14.5888098,2700,94600
19.8441825,14.5884592,2800,94600
19.8076907,14.5881138,2900,94600
19.7711968,14.5877736,3000,94600
19.7347006,14.5874385,3100,94600
19.6982016,14.5871086,3200,94600
19.6616994,14.5867838,3300,94600
19.6251936,14.5864642,3400,94600
19.5886839,14.5861497,3500,94600
19.5521699,14.5858404,3600,94600
19.5156511,14.5855363,3700,94600
19.4791271,14.5852373,3800,94600
19.4425976,14.5849434,3900,94600
19.4064276,14.5846576,3999,94600
20.8665858,14.6156621,0,94700
20.8299855,14.6151702,100,94700
20.7933943,14.6146837,200,94700
20.7568118,14.6142025,300,94700
20.7202376,14.6137265,400,94700
20.6836713,14.6132559,500,94700
20.6471125,14.6127906,600,94700
20.6105609,14.6123305,700,94700
20.5740159,14.6118758,800,94700
20.5374773,14.6114262,900,94700
20.5009445,14.610982,1000,94700
20.4644173,14.610543,1100,94700
20.4278952,14.6101092,1200,94700
20.3913778,14.6096807,1300,94700
20.3548648,14.6092574,1400,94700
20.3183557,14.6088394,1500,94700
20.2818501,14.6084265,1600,94700
20.2453477,14.6080189,1700,94700
20.208848,14.6076165,1800,94700
20.1723506,14.6072193,1900,94700
20.1358553,14.6068272,2000,94700
20.0993614,14.6064404,2100,94700
20.0628688,14.6060588,2200,94700
20.0263769,14.6056823,2300,94700
19.9898854,14.605311,2400,94700
19.9533939,14.6049449,2500,94700
19.916902,14.604584,2600,94700
19.8804092,14.6042283,2700,94700
19.8439153,14.6038777,2800,94700
19.8074198,14.6035322,2900,94700
19.7709223,14.603192,3000,94700
19.7344224,14.6028568,3100,94700
19.6979198,14.6025269,3200,94700
19.6614139,14.6022021,3300,94700
19.6249045,14.6018824,3400,94700
19.5883912,14.6015679,3500,94700
19.5518734,14.6012586,3600,94700
19.515351,14.6009543,3700,94700
19.4788233,14.6006553,3800,94700
19.4422901,14.6003613,3900,94700
19.4061164,14.6000754,3999,94700
20.8664287,14.6310749,0,94800
20.8298249,14.6305833,100,94800
20.7932301,14.630097,200,94800
20.7566441,14.629616,300,94800
20.7200663,14.6291403,400,94800
20.6834965,14.6286699,500,94800
20.6469342,14.6282048,600,94800
20.6103789,14.627745,700,94800
20.5738304,14.6272904,800,94800
20.5372882,14.6268411,900,94800
20.5007519,14.626397,1000,94800
20.4642211,14.6259582,1100,94800
20.4276954,14.6255247,1200,94800
20.3911745,14.6250963,1300,94800
20.3546578,14.6246732,1400,94800
20.3181451,14.6242553,1500,94800
20.281636,14.6238426,1600,94800
20.2451299,14.6234352,1700,94800
20.2086267,14.6230329,1800,94800
20.1721257,14.6226358,1900,94800
20.1356267,14.6222439,2000,94800
20.0991293,14.6218572,2100,94800
20.062633,14.6214757,2200,94800
20.0261375,14.6210994,2300,94800
19.9896424,14.6207282,2400,94800
19.9531473,14.6203622,2500,94800
19.9166517,14.6200014,2600,94800
19.8801554,14.6196457,2700,94800
19.8436578,14.6192952,2800,94800
19.8071587,14.6189499,2900,94800
19.7706575,14.6186097,3000,94800
19.734154,14.6182747,3100,94800
19.6976477,14.6179448,3200,94800
19.6611382,14.61762,3300,94800
19.6246251,14.6173004,3400,94800
19.5881081,14.616986,3500,94800
19.5515867,14.6166766,3600,94800
19.5150605,14.6163725,3700,94800
19.4785292,14.6160734,3800,94800
19.4419924,14.6157795,3900,94800
19.405815,14.6154936,3999,94800
20.8662728,14.6464904,0,94900
20.8296654,14.645999,100,94900
20.7930671,14.645513,200,94900
20.7564775,14.6450322,300,94900
20.7198962,14.6445567,400,94900
20.6833228,14.6440866,500,94900
20.6467569,14.6436217,600,94900
20.6101981,14.643162,700,94900
20.573646,14.6427077,800,94900
20.5371002,14.6422586,900,94900
20.5005603,14.6418147,1000,94900
20.4640259,14.6413761,1100,94900
20.4274967,14.6409427,1200,94900
20.3909721,14.6405145,1300,94900
20.3544519,14.6400915,1400,94900
20.3179356,14.6396738,1500,94900
20.2814228,14.6392613,1600,94900
20.2449132,14.6388539,1700,94900
20.2084063,14.6384518,1800,94900
20.1719018,14.6380549,1900,94900
20.1353992,14.6376631,2000,94900
20.0988981,14.6372765,2100,94900
20.0623982,14.6368951,2200,94900
20.0258991,14.6365189,2300,94900
19.9894004,14.6361478,2400,94900
19.9529016,14.6357819,2500,94900
19.9164024,14.6354212,2600,94900
19.8799024,14.6350656,2700,94900
19.8434012,14.6347152,2800,94900
19.8068984,14.6343699,2900,94900
19.7703936,14.6340298,3000,94900
19.7338864,14.6336948,3100,94900
19.6973765,14.633365,3200,94900
19.6608633,14.6330403,3300,94900
19.6243466,14.6327207,3400,94900
19.5878259,14.6324063,3500,94900
19.5513008,14.632097,3600,94900
19.5147709,14.6317929,3700,94900
19.4782359,14.6314939,3800,94900
19.4416954,14.6312,3900,94900
19.4055144,14.6309141,3999,94900
20.8661143,14.6619105,0,95000
20.8295033,14.6614193,100,95000
20.7929015,14.6609334,200,95000
20.7563083,14.6604528,300,95000
20.7197234,14.6599775,400,95000
20.6831464,14.6595074,500,95000
20.6465769,14.6590427,600,95000
20.6100145,14.6585832,700,95000
20.5734589,14.6581289,800,95000
20.5369095,14.6576799,900,95000
20.500366,14.6572361,1000,95000
20.463828,14.6567976,1100,95000
20.4272952,14.6563643,1200,95000
20.390767,14.6559362,1300,95000
20.3542432,14.6555133,1400,95000
20.3177233,14.6550957,1500,95000
20.2812069,14.6546832,1600,95000
20.2446937,14.654276,1700,95000
20.2081832,14.6538739,1800,95000
20.171675,14.653477,1900,95000
20.1351688,14.6530853,2000,95000
20.0986641,14.6526987,2100,95000
20.0621606,14.6523174,2200,95000
20.0256578,14.6519412,2300,95000
19.9891555,14.6515701,2400,95000
19.952653,14.6512043,2500,95000
19.9161502,14.6508435,2600,95000
19.8796466,14.650488,2700,95000
19.8431417,14.6501375,2800,95000
19.8066352,14.6497923,2900,95000
19.7701268,14.6494521,3000,95000
19.7336159,14.6491171,3100,95000
19.6971023,14.6487873,3200,95000
19.6605855,14.6484625,3300,95000
19.6240651,14.6481429,3400,95000
19.5875407,14.6478285,3500,95000
19.5510119,14.6475191,3600,95000
19.5144784,14.6472149,3700,95000
19.4779397,14.6469159,3800,95000
19.4413954,14.6466219,3900,95000
19.4052107,14.6463359,3999,95000
20.8659485,14.6773347,0,95100
20.829334,14.6768436,100,95100
20.7927285,14.6763579,200,95100
20.7561318,14.6758775,300,95100
20.7195433,14.6754024,400,95100
20.6829627,14.6749325,500,95100
20.6463897,14.6744679,600,95100
20.6098237,14.6740085,700,95100
20.5732644,14.6735544,800,95100
20.5367114,14.6731056,900,95100
20.5001643,14.6726619,1000,95100
20.4636228,14.6722235,1100,95100
20.4270863,14.6717904,1200,95100
20.3905545,14.6713624,1300,95100
20.3540271,14.6709396,1400,95100
20.3175036,14.6705221,1500,95100
20.2809836,14.6701097,1600,95100
20.2444667,14.6697026,1700,95100
20.2079526,14.6693006,1800,95100
20.1714408,14.6689038,1900,95100
20.1349309,14.6685121,2000,95100
20.0984226,14.6681257,2100,95100
20.0619154,14.6677444,2200,95100
20.025409,14.6673682,2300,95100
19.988903,14.6669973,2400,95100
19.9523969,14.6666314,2500,95100
19.9158904,14.6662707,2600,95100
19.8793831,14.6659152,2700,95100
19.8428746,14.6655648,2800,95100
19.8063644,14.6652196,2900,95100
19.7698523,14.6648794,3000,95100
19.7333377,14.6645445,3100,95100
19.6968204,14.6642146,3200,95100
19.6602999,14.6638899,3300,95100
19.6237758,14.6635703,3400,95100
19.5872477,14.6632558,3500,95100
19.5507152,14.6629465,3600,95100
19.514178,14.6626422,3700,95100
19.4776356,14.6623431,3800,95100
19.4410876,14.6620491,3900,95100
19.4048992,14.6617631,3999,95100
20.8657782,14.6927623,0,95200
20.8291601,14.6922715,100,95200
20.7925511,14.6917859,200,95200
20.7559507,14.6913057,300,95200
20.7193587,14.6908307,400,95200
20.6827745,14.690361,500,95200
20.6461978,14.6898965,600,95200
20.6096282,14.6894373,700,95200
20.5730654,14.6889834,800,95200
20.5365088,14.6885346,900,95200
20.4999581,14.6880911,1000,95200
20.4634129,14.6876529,1100,95200
20.4268728,14.6872198,1200,95200
20.3903374,14.6867919,1300,95200
20.3538064,14.6863693,1400,95200
20.3172792,14.6859518,1500,95200
20.2807556,14.6855396,1600,95200
20.2442351,14.6851325,1700,95200
20.2077173,14.6847306,1800,95200
20.1712018,14.6843338,1900,95200
20.1346883,14.6839423,2000,95200
